プロピレニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴれにりじん,プロピレニリジン,プロピレニリジン
アセチレニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,あせちれにりじん,アセチレニリジン,アセチレニリジン
カプロニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろにりじん,カプロニリジン,カプロニリジン
カプリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷりじん,カプリジン,カプリジン
ラウリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,らうりじん,ラウリジン,ラウリジン
ミリスチリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,みりすちりじん,ミリスチリジン,ミリスチリジン
パルミチリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぱるみちりじん,パルミチリジン,パルミチリジン
セチリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せちりじん,セチリジン,セチリジン
ステアリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,すてありじん,ステアリジン,ステアリジン
リノレニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,りのれにりじん,リノレニリジン,リノレニリジン
メテニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めてにりじん,メテニリジン,メテニリジン
エテニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えてにりじん,エテニリジン,エテニリジン
プロペニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぺにりじん,プロペニリジン,プロペニリジン
ブテニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶてにりじん,ブテニリジン,ブテニリジン
ペンテニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんてにりじん,ペンテニリジン,ペンテニリジン
ヘキセニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきせにりじん,ヘキセニリジン,ヘキセニリジン
ヘプテニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷてにりじん,ヘプテニリジン,ヘプテニリジン
オクテニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくてにりじん,オクテニリジン,オクテニリジン
ノネニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のねにりじん,ノネニリジン,ノネニリジン
デケニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でけにりじん,デケニリジン,デケニリジン
ウンデケニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでけにりじん,ウンデケニリジン,ウンデケニリジン
ドデケニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでけにりじん,ドデケニリジン,ドデケニリジン
セテニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せてにりじん,セテニリジン,セテニリジン
メタジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めたじえにりじん,メタジエニリジン,メタジエニリジン
エタジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えたじえにりじん,エタジエニリジン,エタジエニリジン
プロパジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぱじえにりじん,プロパジエニリジン,プロパジエニリジン
ブタジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶたじえにりじん,ブタジエニリジン,ブタジエニリジン
ペンタジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんたじえにりじん,ペンタジエニリジン,ペンタジエニリジン
ヘキサジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきさじえにりじん,ヘキサジエニリジン,ヘキサジエニリジン
ヘプタジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷたじえにりじん,ヘプタジエニリジン,ヘプタジエニリジン
オクタジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくたじえにりじん,オクタジエニリジン,オクタジエニリジン
ノナジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のなじえにりじん,ノナジエニリジン,ノナジエニリジン
デカジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でかじえにりじん,デカジエニリジン,デカジエニリジン
ウンデカジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでかじえにりじん,ウンデカジエニリジン,ウンデカジエニリジン
ドデカジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでかじえにりじん,ドデカジエニリジン,ドデカジエニリジン
エチレジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えちれじえにりじん,エチレジエニリジン,エチレジエニリジン
プロピレジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴれじえにりじん,プロピレジエニリジン,プロピレジエニリジン
アセチレジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,あせちれじえにりじん,アセチレジエニリジン,アセチレジエニリジン
カプロジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろじえにりじん,カプロジエニリジン,カプロジエニリジン
カプリジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷりじえにりじん,カプリジエニリジン,カプリジエニリジン
ラウリジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,らうりじえにりじん,ラウリジエニリジン,ラウリジエニリジン
ミリスチジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,みりすちじえにりじん,ミリスチジエニリジン,ミリスチジエニリジン
パルミチジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぱるみちじえにりじん,パルミチジエニリジン,パルミチジエニリジン
セタジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せたじえにりじん,セタジエニリジン,セタジエニリジン
ステアリジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,すてありじえにりじん,ステアリジエニリジン,ステアリジエニリジン
オレイジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おれいじえにりじん,オレイジエニリジン,オレイジエニリジン
リノレジエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,りのれじえにりじん,リノレジエニリジン,リノレジエニリジン
メタトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めたとりえにりじん,メタトリエニリジン,メタトリエニリジン
エタトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えたとりえにりじん,エタトリエニリジン,エタトリエニリジン
プロパトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぱとりえにりじん,プロパトリエニリジン,プロパトリエニリジン
ブタトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶたとりえにりじん,ブタトリエニリジン,ブタトリエニリジン
ペンタトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんたとりえにりじん,ペンタトリエニリジン,ペンタトリエニリジン
ヘキサトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきさとりえにりじん,ヘキサトリエニリジン,ヘキサトリエニリジン
ヘプタトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷたとりえにりじん,ヘプタトリエニリジン,ヘプタトリエニリジン
オクタトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくたとりえにりじん,オクタトリエニリジン,オクタトリエニリジン
ノナトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のなとりえにりじん,ノナトリエニリジン,ノナトリエニリジン
デカトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でかとりえにりじん,デカトリエニリジン,デカトリエニリジン
ウンデカトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでかとりえにりじん,ウンデカトリエニリジン,ウンデカトリエニリジン
ドデカトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでかとりえにりじん,ドデカトリエニリジン,ドデカトリエニリジン
エチレトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えちれとりえにりじん,エチレトリエニリジン,エチレトリエニリジン
プロピレトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴれとりえにりじん,プロピレトリエニリジン,プロピレトリエニリジン
アセチレトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,あせちれとりえにりじん,アセチレトリエニリジン,アセチレトリエニリジン
カプロトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろとりえにりじん,カプロトリエニリジン,カプロトリエニリジン
カプリトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷりとりえにりじん,カプリトリエニリジン,カプリトリエニリジン
ラウリトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,らうりとりえにりじん,ラウリトリエニリジン,ラウリトリエニリジン
ミリスチトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,みりすちとりえにりじん,ミリスチトリエニリジン,ミリスチトリエニリジン
パルミチトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぱるみちとりえにりじん,パルミチトリエニリジン,パルミチトリエニリジン
セタトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せたとりえにりじん,セタトリエニリジン,セタトリエニリジン
ステアリトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,すてありとりえにりじん,ステアリトリエニリジン,ステアリトリエニリジン
オレイトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おれいとりえにりじん,オレイトリエニリジン,オレイトリエニリジン
リノレトリエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,りのれとりえにりじん,リノレトリエニリジン,リノレトリエニリジン
メタテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めたてとらえにりじん,メタテトラエニリジン,メタテトラエニリジン
エタテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えたてとらえにりじん,エタテトラエニリジン,エタテトラエニリジン
プロパテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぱてとらえにりじん,プロパテトラエニリジン,プロパテトラエニリジン
ブタテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶたてとらえにりじん,ブタテトラエニリジン,ブタテトラエニリジン
ペンタテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんたてとらえにりじん,ペンタテトラエニリジン,ペンタテトラエニリジン
ヘキサテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきさてとらえにりじん,ヘキサテトラエニリジン,ヘキサテトラエニリジン
ヘプタテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷたてとらえにりじん,ヘプタテトラエニリジン,ヘプタテトラエニリジン
オクタテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくたてとらえにりじん,オクタテトラエニリジン,オクタテトラエニリジン
ノナテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のなてとらえにりじん,ノナテトラエニリジン,ノナテトラエニリジン
デカテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でかてとらえにりじん,デカテトラエニリジン,デカテトラエニリジン
ウンデカテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでかてとらえにりじん,ウンデカテトラエニリジン,ウンデカテトラエニリジン
ドデカテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでかてとらえにりじん,ドデカテトラエニリジン,ドデカテトラエニリジン
エチレテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えちれてとらえにりじん,エチレテトラエニリジン,エチレテトラエニリジン
プロピレテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴれてとらえにりじん,プロピレテトラエニリジン,プロピレテトラエニリジン
アセチレテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,あせちれてとらえにりじん,アセチレテトラエニリジン,アセチレテトラエニリジン
カプロテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろてとらえにりじん,カプロテトラエニリジン,カプロテトラエニリジン
カプリテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷりてとらえにりじん,カプリテトラエニリジン,カプリテトラエニリジン
ラウリテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,らうりてとらえにりじん,ラウリテトラエニリジン,ラウリテトラエニリジン
ミリスチテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,みりすちてとらえにりじん,ミリスチテトラエニリジン,ミリスチテトラエニリジン
パルミチテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぱるみちてとらえにりじん,パルミチテトラエニリジン,パルミチテトラエニリジン
セタテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せたてとらえにりじん,セタテトラエニリジン,セタテトラエニリジン
ステアリテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,すてありてとらえにりじん,ステアリテトラエニリジン,ステアリテトラエニリジン
オレイテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おれいてとらえにりじん,オレイテトラエニリジン,オレイテトラエニリジン
リノレテトラエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,りのれてとらえにりじん,リノレテトラエニリジン,リノレテトラエニリジン
メタペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めたぺんたえにりじん,メタペンタエニリジン,メタペンタエニリジン
エタペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えたぺんたえにりじん,エタペンタエニリジン,エタペンタエニリジン
プロパペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぱぺんたえにりじん,プロパペンタエニリジン,プロパペンタエニリジン
ブタペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶたぺんたえにりじん,ブタペンタエニリジン,ブタペンタエニリジン
ペンタペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんたぺんたえにりじん,ペンタペンタエニリジン,ペンタペンタエニリジン
ヘキサペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきさぺんたえにりじん,ヘキサペンタエニリジン,ヘキサペンタエニリジン
ヘプタペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷたぺんたえにりじん,ヘプタペンタエニリジン,ヘプタペンタエニリジン
オクタペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくたぺんたえにりじん,オクタペンタエニリジン,オクタペンタエニリジン
ノナペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のなぺんたえにりじん,ノナペンタエニリジン,ノナペンタエニリジン
デカペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でかぺんたえにりじん,デカペンタエニリジン,デカペンタエニリジン
ウンデカペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでかぺんたえにりじん,ウンデカペンタエニリジン,ウンデカペンタエニリジン
ドデカペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでかぺんたえにりじん,ドデカペンタエニリジン,ドデカペンタエニリジン
エチレペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えちれぺんたえにりじん,エチレペンタエニリジン,エチレペンタエニリジン
プロピレペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴれぺんたえにりじん,プロピレペンタエニリジン,プロピレペンタエニリジン
アセチレペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,あせちれぺんたえにりじん,アセチレペンタエニリジン,アセチレペンタエニリジン
カプロペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろぺんたえにりじん,カプロペンタエニリジン,カプロペンタエニリジン
カプリペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷりぺんたえにりじん,カプリペンタエニリジン,カプリペンタエニリジン
ラウリペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,らうりぺんたえにりじん,ラウリペンタエニリジン,ラウリペンタエニリジン
ミリスチペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,みりすちぺんたえにりじん,ミリスチペンタエニリジン,ミリスチペンタエニリジン
パルミチペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぱるみちぺんたえにりじん,パルミチペンタエニリジン,パルミチペンタエニリジン
セタペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せたぺんたえにりじん,セタペンタエニリジン,セタペンタエニリジン
ステアリペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,すてありぺんたえにりじん,ステアリペンタエニリジン,ステアリペンタエニリジン
オレイペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おれいぺんたえにりじん,オレイペンタエニリジン,オレイペンタエニリジン
リノレペンタエニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,りのれぺんたえにりじん,リノレペンタエニリジン,リノレペンタエニリジン
プロピニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴにりじん,プロピニリジン,プロピニリジン
ノニニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のににりじん,ノニニリジン,ノニニリジン
デシニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でしにりじん,デシニリジン,デシニリジン
ウンデシニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでしにりじん,ウンデシニリジン,ウンデシニリジン
ドデシニリジン,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでしにりじん,ドデシニリジン,ドデシニリジン
メトキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めときし,メトキシ,メトキシ
エトキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えときし,エトキシ,エトキシ
プロポキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぽきし,プロポキシ,プロポキシ
ブトキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶときし,ブトキシ,ブトキシ
ペントキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんときし,ペントキシ,ペントキシ
ヘキソキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきそきし,ヘキソキシ,ヘキソキシ
ヘプトキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷときし,ヘプトキシ,ヘプトキシ
オクトキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくときし,オクトキシ,オクトキシ
ノノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ののきし,ノノキシ,ノノキシ
デソキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でそきし,デソキシ,デソキシ
ウンデソキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでそきし,ウンデソキシ,ウンデソキシ
ドデソキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでそきし,ドデソキシ,ドデソキシ
エチレノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えちれのきし,エチレノキシ,エチレノキシ
プロピレノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴれのきし,プロピレノキシ,プロピレノキシ
アセチレノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,あせちれのきし,アセチレノキシ,アセチレノキシ
カプロノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろのきし,カプロノキシ,カプロノキシ
カプロキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろきし,カプロキシ,カプロキシ
ラウロキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,らうろきし,ラウロキシ,ラウロキシ
ミリストキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,みりすときし,ミリストキシ,ミリストキシ
パルミトキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぱるみときし,パルミトキシ,パルミトキシ
セトキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せときし,セトキシ,セトキシ
ステアロキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,すてあろきし,ステアロキシ,ステアロキシ
リノレノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,りのれのきし,リノレノキシ,リノレノキシ
メテノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めてのきし,メテノキシ,メテノキシ
エテノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えてのきし,エテノキシ,エテノキシ
プロペノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぺのきし,プロペノキシ,プロペノキシ
ブテノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶてのきし,ブテノキシ,ブテノキシ
ペンテノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんてのきし,ペンテノキシ,ペンテノキシ
ヘキセノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきせのきし,ヘキセノキシ,ヘキセノキシ
ヘプテノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷてのきし,ヘプテノキシ,ヘプテノキシ
オクテノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくてのきし,オクテノキシ,オクテノキシ
ノネノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のねのきし,ノネノキシ,ノネノキシ
デケノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でけのきし,デケノキシ,デケノキシ
ウンデケノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでけのきし,ウンデケノキシ,ウンデケノキシ
ドデケノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでけのきし,ドデケノキシ,ドデケノキシ
セテノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せてのきし,セテノキシ,セテノキシ
メタジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めたじえのきし,メタジエノキシ,メタジエノキシ
エタジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えたじえのきし,エタジエノキシ,エタジエノキシ
プロパジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぱじえのきし,プロパジエノキシ,プロパジエノキシ
ブタジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶたじえのきし,ブタジエノキシ,ブタジエノキシ
ペンタジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんたじえのきし,ペンタジエノキシ,ペンタジエノキシ
ヘキサジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきさじえのきし,ヘキサジエノキシ,ヘキサジエノキシ
ヘプタジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷたじえのきし,ヘプタジエノキシ,ヘプタジエノキシ
オクタジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくたじえのきし,オクタジエノキシ,オクタジエノキシ
ノナジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のなじえのきし,ノナジエノキシ,ノナジエノキシ
デカジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でかじえのきし,デカジエノキシ,デカジエノキシ
ウンデカジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでかじえのきし,ウンデカジエノキシ,ウンデカジエノキシ
ドデカジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでかじえのきし,ドデカジエノキシ,ドデカジエノキシ
エチレジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えちれじえのきし,エチレジエノキシ,エチレジエノキシ
プロピレジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぴれじえのきし,プロピレジエノキシ,プロピレジエノキシ
アセチレジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,あせちれじえのきし,アセチレジエノキシ,アセチレジエノキシ
カプロジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷろじえのきし,カプロジエノキシ,カプロジエノキシ
カプリジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,かぷりじえのきし,カプリジエノキシ,カプリジエノキシ
ラウリジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,らうりじえのきし,ラウリジエノキシ,ラウリジエノキシ
ミリスチジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,みりすちじえのきし,ミリスチジエノキシ,ミリスチジエノキシ
パルミチジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぱるみちじえのきし,パルミチジエノキシ,パルミチジエノキシ
セタジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,せたじえのきし,セタジエノキシ,セタジエノキシ
ステアリジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,すてありじえのきし,ステアリジエノキシ,ステアリジエノキシ
オレイジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おれいじえのきし,オレイジエノキシ,オレイジエノキシ
リノレジエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,りのれじえのきし,リノレジエノキシ,リノレジエノキシ
メタトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,めたとりえのきし,メタトリエノキシ,メタトリエノキシ
エタトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,えたとりえのきし,エタトリエノキシ,エタトリエノキシ
プロパトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぷろぱとりえのきし,プロパトリエノキシ,プロパトリエノキシ
ブタトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぶたとりえのきし,ブタトリエノキシ,ブタトリエノキシ
ペンタトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,ぺんたとりえのきし,ペンタトリエノキシ,ペンタトリエノキシ
ヘキサトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へきさとりえのきし,ヘキサトリエノキシ,ヘキサトリエノキシ
ヘプタトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,へぷたとりえのきし,ヘプタトリエノキシ,ヘプタトリエノキシ
オクタトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,おくたとりえのきし,オクタトリエノキシ,オクタトリエノキシ
ノナトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,のなとりえのきし,ノナトリエノキシ,ノナトリエノキシ
デカトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,でかとりえのきし,デカトリエノキシ,デカトリエノキシ
ウンデカトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,うんでかとりえのきし,ウンデカトリエノキシ,ウンデカトリエノキシ
ドデカトリエノキシ,1285,1285,-5000,名詞,化学フラグメント,*,*,*,*,どでかとりえのきし,ドデカトリエノキシ,ドデカトリエノキシ
